qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
NZ_JBNPLY010000011.1,JPBGCOLK_00795,99.796,2454,5,0,14763,17216,2454,1,0,4505
NZ_JBNPLY010000011.1,JMPJHDJI_00809,99.796,2454,5,0,14763,17216,2454,1,0,4505
NZ_JBNPLY010000011.1,LDBAILDD_01915,99.796,2454,5,0,14763,17216,2454,1,0,4505
NZ_JBNPLY010000011.1,IFIBFMPA_00590,99.796,2454,5,0,14763,17216,2454,1,0,4505
NZ_JBNPLY010000011.1,HIAECGHN_01348,99.796,2454,5,0,14763,17216,2454,1,0,4505
NZ_JBNPLY010000011.1,DHJLCIIK_01149,99.796,2454,5,0,14763,17216,2454,1,0,4505
NZ_JBNPLY010000011.1,MJGCHCAG_00670,99.796,2454,5,0,14763,17216,2454,1,0,4505
NZ_JBNPLY010000011.1,GPLOKLOF_00470,99.796,2454,5,0,14763,17216,2454,1,0,4505
NZ_JBNPLY010000011.1,FBCHBNCF_00903,99.796,2454,5,0,14763,17216,2454,1,0,4505
NZ_JBNPLY010000011.1,CFBPKCML_00463,99.796,2454,5,0,14763,17216,2454,1,0,4505
NZ_JBNPLY010000011.1,NIHPEHPI_00854,99.756,2454,6,0,14763,17216,2454,1,0,4499
NZ_JBNPLY010000011.1,KGNNDHGO_01533,99.756,2454,6,0,14763,17216,2454,1,0,4499
NZ_JBNPLY010000011.1,LHFPLAOB_01230,99.756,2454,6,0,14763,17216,2454,1,0,4499
NZ_JBNPLY010000011.1,PCIENLDN_01174,99.756,2454,6,0,14763,17216,2454,1,0,4499
NZ_JBNPLY010000011.1,MOMCOGGP_00227,99.756,2454,6,0,14763,17216,2454,1,0,4499
NZ_JBNPLY010000011.1,JEAMNNHJ_00581,99.756,2454,6,0,14763,17216,2454,1,0,4499
NZ_JBNPLY010000011.1,DIEOKIEF_01255,99.756,2454,6,0,14763,17216,2454,1,0,4499
NZ_JBNPLY010000011.1,AGLHMDKD_01037,99.756,2454,6,0,14763,17216,2454,1,0,4499
NZ_JBNPLY010000011.1,AOMBOKNJ_00321,99.756,2454,6,0,14763,17216,2454,1,0,4499
NZ_JBNPLY010000011.1,IJIEPJOP_01267,99.756,2454,6,0,14763,17216,2454,1,0,4499
NZ_JBNPLY010000011.1,DPMFHDHO_00270,99.756,2454,6,0,14763,17216,2454,1,0,4499
NZ_JBNPLY010000011.1,LIEEOHEH_00520,99.715,2454,7,0,14763,17216,2454,1,0,4494
NZ_JBNPLY010000011.1,EDFIBCCC_01093,99.715,2454,7,0,14763,17216,2454,1,0,4494
NZ_JBNPLY010000011.1,AAKHGPOL_01044,99.715,2454,7,0,14763,17216,2454,1,0,4494
NZ_JBNPLY010000011.1,OFDLDBCI_00917,99.715,2454,7,0,14763,17216,2454,1,0,4494
NZ_JBNPLY010000011.1,NIGBLFPI_01364,99.715,2454,7,0,14763,17216,2454,1,0,4494
NZ_JBNPLY010000011.1,FCCKCNNC_01682,99.715,2454,7,0,14763,17216,2454,1,0,4494
NZ_JBNPLY010000011.1,OGBAOKDM_00673,99.715,2454,7,0,14763,17216,2454,1,0,4494
NZ_JBNPLY010000011.1,KMCHOOKA_01379,99.715,2454,7,0,14763,17216,2454,1,0,4494
NZ_JBNPLY010000011.1,HMLIKOAK_00708,99.715,2454,7,0,14763,17216,2454,1,0,4494
NZ_JBNPLY010000011.1,NCDGPBJB_00689,99.674,2454,8,0,14763,17216,2454,1,0,4488
NZ_JBNPLY010000011.1,JHNLEEON_01549,99.674,2454,8,0,14763,17216,2454,1,0,4488
NZ_JBNPLY010000011.1,JIIKAJNN_01875,99.674,2454,8,0,14763,17216,2454,1,0,4488
NZ_JBNPLY010000011.1,FDMBMIOF_01730,99.674,2454,8,0,14763,17216,2454,1,0,4488
NZ_JBNPLY010000011.1,NDGGBGJL_01049,99.674,2454,8,0,14763,17216,2454,1,0,4488
NZ_JBNPLY010000011.1,IKMNGNGG_00796,99.633,2454,9,0,14763,17216,2454,1,0,4482
NZ_JBNPLY010000011.1,CNAIGNGD_01130,99.633,2454,9,0,14763,17216,2454,1,0,4482
NZ_JBNPLY010000011.1,GPGJLEPI_01447,99.633,2454,9,0,14763,17216,2454,1,0,4482
NZ_JBNPLY010000011.1,PAKPPNJH_00250,99.633,2454,9,0,14763,17216,2454,1,0,4482
NZ_JBNPLY010000011.1,GPFHANEP_01232,99.633,2454,9,0,14763,17216,2454,1,0,4482
NZ_JBNPLY010000011.1,BCBOCKCO_01190,99.633,2454,9,0,14763,17216,2454,1,0,4482
NZ_JBNPLY010000011.1,GDNGFAND_01041,99.511,2454,12,0,14763,17216,2454,1,0,4466
NZ_JBNPLY010000011.1,FKDJCGJH_00303,99.511,2454,12,0,14763,17216,2454,1,0,4466
NZ_JBNPLY010000011.1,ELBNIJGI_01407,99.47,2454,13,0,14763,17216,2454,1,0,4460
NZ_JBNPLY010000011.1,KJNCLKCJ_01060,99.47,2454,13,0,14763,17216,2454,1,0,4460
NZ_JBNPLY010000011.1,LBJBJPCC_00235,99.185,2454,20,0,14763,17216,2454,1,0,4421
NZ_JBNPLY010000011.1,PHCPEEKD_01742,99.104,2454,22,0,14763,17216,2454,1,0,4410
NZ_JBNPLY010000011.1,CPNNEICC_00979,99.617,2349,9,0,14763,17111,2349,1,0,4289
NZ_JBNPLY010000011.1,OGCEAMGH_00437,99.532,2349,11,0,14763,17111,2349,1,0,4277
NZ_JBNPLY010000011.1,OEHNEABG_01881,98.126,2454,46,0,14763,17216,2454,1,0,4277
NZ_JBNPLY010000011.1,NLGPBGIK_00288,97.84,2454,53,0,14763,17216,2454,1,0,4239
NZ_JBNPLY010000011.1,NLNDMPIO_01416,97.84,2454,53,0,14763,17216,2454,1,0,4239
NZ_JBNPLY010000011.1,OLFPHEOK_01797,97.8,2454,54,0,14763,17216,2454,1,0,4233
NZ_JBNPLY010000011.1,DBIKBEMD_00527,97.677,2454,57,0,14763,17216,2454,1,0,4217
NZ_JBNPLY010000011.1,OAMAMMGM_00381,97.637,2454,58,0,14763,17216,2454,1,0,4211
NZ_JBNPLY010000011.1,EKMAPMCI_01633,97.596,2454,59,0,14763,17216,2454,1,0,4205
NZ_JBNPLY010000011.1,GIJBEBPG_00237,97.596,2454,59,0,14763,17216,2454,1,0,4205
NZ_JBNPLY010000011.1,HOODKIEM_01145,97.596,2454,59,0,14763,17216,2454,1,0,4205
NZ_JBNPLY010000011.1,MHBFMLBC_00642,97.555,2454,60,0,14763,17216,2454,1,0,4200
NZ_JBNPLY010000011.1,OBIFKDGN_00421,97.433,2454,63,0,14763,17216,2454,1,0,4183
NZ_JBNPLY010000011.1,LJIMDADA_01726,97.474,2454,53,1,14763,17216,2445,1,0,4180
NZ_JBNPLY010000011.1,FFJHNONH_00924,97.392,2454,64,0,14763,17216,2454,1,0,4178
NZ_JBNPLY010000011.1,NFHPINHL_00242,97.392,2454,64,0,14763,17216,2454,1,0,4178
NZ_JBNPLY010000011.1,MCOFBGNH_00572,97.351,2454,65,0,14763,17216,2454,1,0,4172
NZ_JBNPLY010000011.1,EOKCNMLO_01850,97.351,2454,65,0,14763,17216,2454,1,0,4172
NZ_JBNPLY010000011.1,PFOPBLNE_00933,97.351,2454,65,0,14763,17216,2454,1,0,4172
NZ_JBNPLY010000011.1,JHKAKDPA_01891,97.311,2454,66,0,14763,17216,2454,1,0,4167
NZ_JBNPLY010000011.1,AKKLODMM_01888,97.27,2454,67,0,14763,17216,2454,1,0,4161
NZ_JBNPLY010000008.1,CFBPKCML_00645,100,1377,0,0,75337,76713,1377,1,0,2543
NZ_JBNPLY010000008.1,FCCKCNNC_00606,99.927,1377,1,0,75337,76713,1377,1,0,2538
NZ_JBNPLY010000008.1,EDKNFEAI_01494,99.927,1377,1,0,75337,76713,1377,1,0,2538
NZ_JBNPLY010000008.1,FNFNFFKA_01342,99.927,1377,1,0,75337,76713,1377,1,0,2538
NZ_JBNPLY010000008.1,GPGJLEPI_00346,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,PJFAJPNI_00391,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,OGCEAMGH_00326,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,LHFPLAOB_01140,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,LDBAILDD_00141,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,GICEJIGD_00512,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,LFHIDBCF_01843,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,CNJELECN_00803,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,DHJLCIIK_01639,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,KMCHOOKA_01627,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,DLJMAJPE_00414,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,CFPKMEGN_01070,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,BLFCMGDP_01023,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,ICNPGPBB_00866,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,ACGCMIFI_00789,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,DPMFHDHO_01107,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,PBJMEHJO_00415,99.855,1377,2,0,75337,76713,1377,1,0,2532
NZ_JBNPLY010000008.1,MGKMCJDE_00861,99.782,1377,3,0,75337,76713,1377,1,0,2527
NZ_JBNPLY010000008.1,IMEPEALG_01750,99.782,1377,3,0,75337,76713,1377,1,0,2527
NZ_JBNPLY010000008.1,KLKGMOCN_00609,99.782,1377,3,0,75337,76713,1377,1,0,2527
NZ_JBNPLY010000008.1,KGNNDHGO_00751,99.782,1377,3,0,75337,76713,1377,1,0,2527
NZ_JBNPLY010000008.1,PKIOBJML_01455,99.782,1377,3,0,75337,76713,1377,1,0,2527
NZ_JBNPLY010000008.1,NCDGPBJB_01484,99.782,1377,3,0,75337,76713,1377,1,0,2527
NZ_JBNPLY010000008.1,JEAMNNHJ_01574,99.782,1377,3,0,75337,76713,1377,1,0,2527
NZ_JBNPLY010000008.1,JBDCJDAI_00482,99.782,1377,3,0,75337,76713,1377,1,0,2527
NZ_JBNPLY010000008.1,NDKCCPAP_00881,99.782,1377,3,0,75337,76713,1377,1,0,2527
NZ_JBNPLY010000008.1,IJIEPJOP_01574,99.782,1377,3,0,75337,76713,1377,1,0,2527
NZ_JBNPLY010000008.1,ELBNIJGI_01703,99.71,1377,4,0,75337,76713,1377,1,0,2521
NZ_JBNPLY010000008.1,CNAIGNGD_00458,99.71,1377,4,0,75337,76713,1377,1,0,2521
NZ_JBNPLY010000008.1,PHCPEEKD_01119,99.71,1377,4,0,75337,76713,1377,1,0,2521
NZ_JBNPLY010000008.1,EIKMKCCO_01726,99.71,1377,4,0,75337,76713,1377,1,0,2521
NZ_JBNPLY010000008.1,JIKFLNHP_00501,99.71,1377,4,0,75337,76713,1377,1,0,2521
NZ_JBNPLY010000008.1,DFBCAOKP_01624,99.71,1377,4,0,75337,76713,1377,1,0,2521
NZ_JBNPLY010000008.1,HOODKIEM_00163,97.458,1377,35,0,75337,76713,1377,1,0,2350
NZ_JBNPLY010000008.1,CFOHNOJF_01571,97.458,1377,35,0,75337,76713,1377,1,0,2350
NZ_JBNPLY010000008.1,LPPNKIHK_01422,97.386,1377,36,0,75337,76713,1377,1,0,2344
NZ_JBNPLY010000008.1,KLKNKOKK_00965,97.386,1377,36,0,75337,76713,1377,1,0,2344
NZ_JBNPLY010000008.1,CGGHHGPE_01959,97.313,1377,37,0,75337,76713,1377,1,0,2338
NZ_JBNPLY010000008.1,BIKDCKDB_00978,97.313,1377,37,0,75337,76713,1377,1,0,2338
NZ_JBNPLY010000008.1,IJBOLBGG_01086,97.313,1377,37,0,75337,76713,1377,1,0,2338
NZ_JBNPLY010000008.1,DJEBBIJA_00133,97.313,1377,37,0,75337,76713,1377,1,0,2338
NZ_JBNPLY010000008.1,EOKCNMLO_00029,97.24,1377,38,0,75337,76713,1377,1,0,2333
NZ_JBNPLY010000008.1,FFOBAGKA_01883,97.24,1377,38,0,75337,76713,1377,1,0,2333
NZ_JBNPLY010000008.1,FDNDBIAB_00196,97.168,1377,39,0,75337,76713,1377,1,0,2327
NZ_JBNPLY010000008.1,CCCIAONL_01109,97.168,1377,39,0,75337,76713,1377,1,0,2327
NZ_JBNPLY010000008.1,PFOPBLNE_01268,97.168,1377,39,0,75337,76713,1377,1,0,2327
NZ_JBNPLY010000008.1,LOPADIFK_00176,97.095,1377,40,0,75337,76713,1377,1,0,2322
NZ_JBNPLY010000008.1,OBIFKDGN_00111,97.095,1377,40,0,75337,76713,1377,1,0,2322
NZ_JBNPLY010000008.1,PGMCDPOI_00210,97.095,1377,40,0,75337,76713,1377,1,0,2322
NZ_JBNPLY010000008.1,HHLDFNAI_00058,97.095,1377,40,0,75337,76713,1377,1,0,2322
NZ_JBNPLY010000008.1,AHCDDLMG_01614,97.095,1377,40,0,75337,76713,1377,1,0,2322
NZ_JBNPLY010000008.1,LCHEGIID_01353,97.023,1377,41,0,75337,76713,1377,1,0,2316
NZ_JBNPLY010000008.1,CFLLLFKD_00052,96.95,1377,42,0,75337,76713,1377,1,0,2311
NZ_JBNPLY010000008.1,DPGLHGEM_00806,96.95,1377,42,0,75337,76713,1377,1,0,2311
NZ_JBNPLY010000008.1,GIJBEBPG_00447,96.877,1377,43,0,75337,76713,1377,1,0,2305
NZ_JBNPLY010000008.1,ONAEBMDO_00075,96.877,1377,43,0,75337,76713,1377,1,0,2305
NZ_JBNPLY010000008.1,MKJIPKIA_00548,96.877,1377,43,0,75337,76713,1377,1,0,2305
NZ_JBNPLY010000008.1,MCOFBGNH_01072,96.805,1377,44,0,75337,76713,1377,1,0,2300
NZ_JBNPLY010000008.1,EKMAPMCI_00047,96.805,1377,44,0,75337,76713,1377,1,0,2300
NZ_JBNPLY010000008.1,KELEOEKK_00211,96.805,1377,44,0,75337,76713,1377,1,0,2300
NZ_JBNPLY010000008.1,AKKLODMM_01382,96.805,1377,44,0,75337,76713,1377,1,0,2300
NZ_JBNPLY010000008.1,MHBFMLBC_01702,96.587,1377,47,0,75337,76713,1377,1,0,2283
NZ_JBNPLY010000008.1,DCFIEJJH_02146,96.587,1377,47,0,75337,76713,1377,1,0,2283
NZ_JBNPLY010000008.1,FEOMAJAB_01676,96.587,1377,47,0,75337,76713,1377,1,0,2283
NZ_JBNPLY010000008.1,MKGPPGJG_00654,96.514,1377,48,0,75337,76713,1377,1,0,2278
NZ_JBNPLY010000008.1,EBPLPABM_00068,96.514,1377,48,0,75337,76713,1377,1,0,2278
NZ_JBNPLY010000008.1,FFJHNONH_00214,96.514,1377,48,0,75337,76713,1377,1,0,2278
NZ_JBNPLY010000008.1,FGBGFLFL_00042,96.514,1377,48,0,75337,76713,1377,1,0,2278
NZ_JBNPLY010000008.1,OEHNEABG_00603,96.514,1377,48,0,75337,76713,1377,1,0,2278
NZ_JBNPLY010000008.1,NLNDMPIO_00284,96.514,1377,48,0,75337,76713,1377,1,0,2278
NZ_JBNPLY010000008.1,KGHIDMIL_01339,96.442,1377,49,0,75337,76713,1377,1,0,2272
NZ_JBNPLY010000008.1,LCACIGIH_00133,96.442,1377,49,0,75337,76713,1377,1,0,2272
NZ_JBNPLY010000008.1,AJEPGLMM_00081,96.442,1377,49,0,75337,76713,1377,1,0,2272
NZ_JBNPLY010000008.1,AGHFCPCB_00389,96.442,1377,49,0,75337,76713,1377,1,0,2272
NZ_JBNPLY010000008.1,EHEMMEGG_00220,96.369,1377,50,0,75337,76713,1377,1,0,2266
NZ_JBNPLY010000008.1,JHKAKDPA_00595,96.369,1377,50,0,75337,76713,1377,1,0,2266
NZ_JBNPLY010000008.1,IEIPBIDJ_01165,96.224,1377,52,0,75337,76713,1377,1,0,2255
NZ_JBNPLY010000008.1,GKMEOBAH_00327,96.078,1377,54,0,75337,76713,1377,1,0,2244
NZ_JBNPLY010000008.1,PENOFAEA_00062,95.715,1377,59,0,75337,76713,1377,1,0,2217
NZ_JBNPLY010000008.1,NFHPINHL_00130,95.643,1377,60,0,75337,76713,1377,1,0,2211
NZ_JBNPLY010000008.1,CALKJBOO_00585,97.89,711,15,0,75337,76047,711,1,0,1230
NZ_JBNPLY010000008.1,JGCPKIOK_01934,95.781,711,30,0,75337,76047,711,1,0,1147
NZ_JBNPLY010000007.1,HNPGJCHO_00362,100,1098,0,0,98545,99642,1,1098,0,2028
NZ_JBNPLY010000007.1,GDKMOBFO_01226,99.909,1098,1,0,98545,99642,1,1098,0,2023
NZ_JBNPLY010000007.1,IFIBFMPA_01307,99.909,1098,1,0,98545,99642,1,1098,0,2023
NZ_JBNPLY010000007.1,BKJNNFOL_01897,99.909,1098,1,0,98545,99642,1,1098,0,2023
NZ_JBNPLY010000007.1,IJIEPJOP_01153,99.909,1098,1,0,98545,99642,1,1098,0,2023
NZ_JBNPLY010000007.1,DPMFHDHO_01214,99.909,1098,1,0,98545,99642,1,1098,0,2023
NZ_JBNPLY010000007.1,PBJMEHJO_00756,99.909,1098,1,0,98545,99642,1,1098,0,2023
NZ_JBNPLY010000007.1,LOAHODLC_01319,99.818,1098,2,0,98545,99642,1,1098,0,2017
NZ_JBNPLY010000007.1,LIEEOHEH_01065,99.818,1098,2,0,98545,99642,1,1098,0,2017
NZ_JBNPLY010000007.1,LDBAILDD_00061,99.818,1098,2,0,98545,99642,1,1098,0,2017
NZ_JBNPLY010000007.1,LBJBJPCC_01104,99.818,1098,2,0,98545,99642,1,1098,0,2017
NZ_JBNPLY010000007.1,NIGBLFPI_00354,99.818,1098,2,0,98545,99642,1,1098,0,2017
NZ_JBNPLY010000007.1,IEFBGPOG_00457,99.818,1098,2,0,98545,99642,1,1098,0,2017
NZ_JBNPLY010000007.1,BOMAGICK_00514,99.818,1098,2,0,98545,99642,1,1098,0,2017
NZ_JBNPLY010000007.1,BLFCMGDP_01435,99.818,1098,2,0,98545,99642,1,1098,0,2017
NZ_JBNPLY010000007.1,PIKEBAPG_00755,99.818,1098,2,0,98545,99642,1,1098,0,2017
NZ_JBNPLY010000007.1,FBCHBNCF_00400,99.818,1098,2,0,98545,99642,1,1098,0,2017
NZ_JBNPLY010000007.1,MLFAECIC_00909,99.818,1098,2,0,98545,99642,1,1098,0,2017
NZ_JBNPLY010000007.1,FHLGLLGC_00943,99.818,1098,2,0,98545,99642,1,1098,0,2017
NZ_JBNPLY010000007.1,IMEPEALG_01042,99.727,1098,3,0,98545,99642,1,1098,0,2012
NZ_JBNPLY010000007.1,ELBNIJGI_00763,99.727,1098,3,0,98545,99642,1,1098,0,2012
NZ_JBNPLY010000007.1,PCIENLDN_01397,99.727,1098,3,0,98545,99642,1,1098,0,2012
NZ_JBNPLY010000007.1,GHAOALEP_00164,99.727,1098,3,0,98545,99642,1,1098,0,2012
NZ_JBNPLY010000007.1,IPOIOHBE_00180,99.727,1098,3,0,98545,99642,1,1098,0,2012
NZ_JBNPLY010000007.1,FNFNFFKA_01045,99.727,1098,3,0,98545,99642,1,1098,0,2012
NZ_JBNPLY010000007.1,CNAIGNGD_00806,99.636,1098,4,0,98545,99642,1,1098,0,2006
NZ_JBNPLY010000007.1,HHFBGOOI_00841,99.636,1098,4,0,98545,99642,1,1098,0,2006
NZ_JBNPLY010000007.1,FKDJCGJH_01133,99.636,1098,4,0,98545,99642,1,1098,0,2006
NZ_JBNPLY010000007.1,BJGNNANO_00349,99.636,1098,4,0,98545,99642,1,1098,0,2006
NZ_JBNPLY010000007.1,CNENGHLA_00426,99.636,1098,4,0,98545,99642,1,1098,0,2006
NZ_JBNPLY010000007.1,CFBPKCML_00758,99.636,1098,4,0,98545,99642,1,1098,0,2006
NZ_JBNPLY010000007.1,HGEGLIAE_00595,98.179,1098,20,0,98545,99642,1,1098,0,1917
NZ_JBNPLY010000007.1,PFOPBLNE_00299,97.996,1098,22,0,98545,99642,1,1098,0,1906
NZ_JBNPLY010000007.1,FGBGFLFL_00403,97.905,1098,23,0,98545,99642,1,1098,0,1901
NZ_JBNPLY010000007.1,BPLCMNEB_01060,97.814,1098,24,0,98545,99642,1,1098,0,1895
NZ_JBNPLY010000007.1,GAEDPBNH_01446,97.814,1098,24,0,98545,99642,1,1098,0,1895
NZ_JBNPLY010000007.1,KGHIDMIL_00702,97.723,1098,25,0,98545,99642,1,1098,0,1890
NZ_JBNPLY010000007.1,DCFIEJJH_00565,97.632,1098,26,0,98545,99642,1,1098,0,1884
NZ_JBNPLY010000007.1,MKGPPGJG_00865,97.541,1098,27,0,98545,99642,1,1098,0,1879
NZ_JBNPLY010000007.1,LOPADIFK_00097,97.541,1098,27,0,98545,99642,1,1098,0,1879
NZ_JBNPLY010000007.1,AJEPGLMM_01964,97.541,1098,27,0,98545,99642,1,1098,0,1879
NZ_JBNPLY010000007.1,IJBOLBGG_00111,97.541,1098,27,0,98545,99642,1,1098,0,1879
NZ_JBNPLY010000007.1,CFLLLFKD_01558,97.45,1098,28,0,98545,99642,1,1098,0,1873
NZ_JBNPLY010000007.1,AHCDDLMG_01534,97.45,1098,28,0,98545,99642,1,1098,0,1873
NZ_JBNPLY010000007.1,JGCPKIOK_00606,97.45,1098,28,0,98545,99642,1,1098,0,1873
NZ_JBNPLY010000007.1,CALKJBOO_00023,97.359,1098,29,0,98545,99642,1,1098,0,1868
NZ_JBNPLY010000007.1,CGGHHGPE_00689,97.359,1098,29,0,98545,99642,1,1098,0,1868
NZ_JBNPLY010000007.1,OAMAMMGM_00898,97.268,1098,30,0,98545,99642,1,1098,0,1862
NZ_JBNPLY010000007.1,BHAHPLJF_00156,97.177,1098,31,0,98545,99642,1,1098,0,1857
NZ_JBNPLY010000007.1,FEOMAJAB_01777,97.177,1098,31,0,98545,99642,1,1098,0,1857
NZ_JBNPLY010000007.1,HOODKIEM_00057,97.177,1098,31,0,98545,99642,1,1098,0,1857
NZ_JBNPLY010000007.1,AGHFCPCB_00933,97.177,1098,31,0,98545,99642,1,1098,0,1857
NZ_JBNPLY010000007.1,MKJIPKIA_00473,97.177,1098,31,0,98545,99642,1,1098,0,1857
NZ_JBNPLY010000007.1,KLLHFLHM_01778,97.177,1098,31,0,98545,99642,1,1098,0,1857
NZ_JBNPLY010000007.1,EHEMMEGG_00119,96.995,1098,33,0,98545,99642,1,1098,0,1845
NZ_JBNPLY010000007.1,LCHEGIID_00489,96.995,1098,33,0,98545,99642,1,1098,0,1845
NZ_JBNPLY010000007.1,DBIKBEMD_00941,96.903,1098,34,0,98545,99642,1,1098,0,1840
NZ_JBNPLY010000007.1,EOKCNMLO_00287,96.903,1098,34,0,98545,99642,1,1098,0,1840
NZ_JBNPLY010000007.1,LPPNKIHK_00115,96.812,1098,35,0,98545,99642,1,1098,0,1834
NZ_JBNPLY010000007.1,DJEBBIJA_00542,96.812,1098,35,0,98545,99642,1,1098,0,1834
NZ_JBNPLY010000007.1,JHKAKDPA_00671,96.812,1098,35,0,98545,99642,1,1098,0,1834
NZ_JBNPLY010000007.1,NFBJOLKL_01551,96.721,1098,36,0,98545,99642,1,1098,0,1829
NZ_JBNPLY010000007.1,FDNDBIAB_00327,96.721,1098,36,0,98545,99642,1,1098,0,1829
NZ_JBNPLY010000007.1,JJHCJNPB_00223,96.721,1098,36,0,98545,99642,1,1098,0,1829
NZ_JBNPLY010000007.1,NLNDMPIO_01751,96.721,1098,36,0,98545,99642,1,1098,0,1829
NZ_JBNPLY010000007.1,KLKNKOKK_01073,96.63,1098,37,0,98545,99642,1,1098,0,1823
NZ_JBNPLY010000007.1,BCEGPAAN_00810,96.539,1098,38,0,98545,99642,1,1098,0,1818
NZ_JBNPLY010000007.1,AKKLODMM_01304,96.539,1098,38,0,98545,99642,1,1098,0,1818
NZ_JBNPLY010000007.1,OJNGEHOK_00234,96.539,1098,38,0,98545,99642,1,1098,0,1818
NZ_JBNPLY010000007.1,CFOHNOJF_01692,96.448,1098,39,0,98545,99642,1,1098,0,1812
NZ_JBNPLY010000007.1,JNJPFMHH_01635,96.448,1098,39,0,98545,99642,1,1098,0,1812
NZ_JBNPLY010000007.1,NFHPINHL_01157,96.357,1098,40,0,98545,99642,1,1098,0,1807
NZ_JBNPLY010000007.1,IIKAKJMI_01566,96.266,1098,41,0,98545,99642,1,1098,0,1801
NZ_JBNPLY010000007.1,MCOFBGNH_01622,96.266,1098,41,0,98545,99642,1,1098,0,1801
NZ_JBNPLY010000007.1,CMOLIIFF_01994,96.266,1098,41,0,98545,99642,1,1098,0,1801
NZ_JBNPLY010000007.1,CCCIAONL_01031,95.993,1098,44,0,98545,99642,1,1098,0,1784
NZ_JBNPLY010000007.1,OLFPHEOK_01859,95.902,1098,45,0,98545,99642,1,1098,0,1779
NZ_JBNPLY010000007.1,PENOFAEA_00020,95.811,1098,46,0,98545,99642,1,1098,0,1773
NZ_JBNPLY010000007.1,JIELBCPK_01611,95.811,1098,46,0,98545,99642,1,1098,0,1773
NZ_JBNPLY010000007.1,FFJHNONH_01779,95.811,1098,46,0,98545,99642,1,1098,0,1773
NZ_JBNPLY010000007.1,OEHNEABG_01584,95.811,1098,46,0,98545,99642,1,1098,0,1773
NZ_JBNPLY010000007.1,LCACIGIH_00210,95.719,1098,47,0,98545,99642,1,1098,0,1768
NZ_JBNPLY010000007.1,CPNIBBMP_00101,95.719,1098,47,0,98545,99642,1,1098,0,1768
NZ_JBNPLY010000007.1,ONAEBMDO_00153,95.628,1098,48,0,98545,99642,1,1098,0,1762
NZ_JBNPLY010000007.1,KELEOEKK_00294,95.446,1098,50,0,98545,99642,1,1098,0,1751
NZ_JBNPLY010000007.1,DONELLLA_00701,95.446,1098,50,0,98545,99642,1,1098,0,1751
NZ_JBNPLY010000007.1,CHCLLDHC_00500,95.446,1098,50,0,98545,99642,1,1098,0,1751
NZ_JBNPLY010000007.1,EKMAPMCI_00297,95.355,1098,51,0,98545,99642,1,1098,0,1746
NZ_JBNPLY010000007.1,BIKDCKDB_00900,95.264,1098,52,0,98545,99642,1,1098,0,1740
NZ_JBNPLY010000007.1,LOJIJHPN_00068,99.753,810,2,0,98596,99405,810,1,0,1485
NZ_JBNPLY010000004.1,OEHKKOLO_00595,100,1275,0,0,131230,132504,1,1275,0,2355
NZ_JBNPLY010000004.1,OEHKKOLO_00595,85.714,1274,176,6,129528,130798,1,1271,0,1339
NZ_JBNPLY010000004.1,GGLHANJG_00583,99.922,1275,1,0,131230,132504,1,1275,0,2350
NZ_JBNPLY010000004.1,GGLHANJG_00583,85.636,1274,177,6,129528,130798,1,1271,0,1334
NZ_JBNPLY010000004.1,CNAIGNGD_01861,99.922,1275,1,0,131230,132504,1,1275,0,2350
NZ_JBNPLY010000004.1,CNAIGNGD_01861,85.793,1274,175,6,129528,130798,1,1271,0,1345
NZ_JBNPLY010000004.1,KLKGMOCN_00514,99.922,1275,1,0,131230,132504,1,1275,0,2350
NZ_JBNPLY010000004.1,KLKGMOCN_00514,85.636,1274,177,6,129528,130798,1,1271,0,1334
NZ_JBNPLY010000004.1,KPKKCFHK_00762,99.922,1275,1,0,131230,132504,1,1275,0,2350
NZ_JBNPLY010000004.1,KPKKCFHK_00762,85.714,1274,176,6,129528,130798,1,1271,0,1339
